organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	kingdom	occurrenceID	materialSampleID
44	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.39;0.2;0.14;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.927_EE0237	EE0237
44	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Cerithiidae;Cerithium;Cerithium_balteatum, confidences 1;0.28;0.17;0.07;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.973_EE0237	EE0237
44	present	Hugo Gante	eDNA expeditions citizen science sampling	121303	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Notopteridae;Chitala;Chitala_lopis, confidences 1;0.62;0.3;0.18;0.18;0.18;0.11. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.977_EE0192	EE0192
44	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.37;0.3;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.986_EE0237	EE0237
44	present	Hugo Gante	eDNA expeditions citizen science sampling	212922	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bos taurus	urn:lsid:marinespecies.org:taxname:1506698	species	Animalia	asv.993_EE0208	EE0208
44	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.18;0.13;0.07;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.999_EE0237	EE0237
43	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.23;0.12;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1049_EE0237	EE0237
43	present	Hugo Gante	eDNA expeditions citizen science sampling	132190	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.45;0.35;0.04;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1123_EE0238	EE0238
43	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Galeommatida;Lasaeidae;Kellia;Kellia_japonica, confidences 1;0.25;0.05;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1165_EE0239	EE0239
43	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Poecilimon;Poecilimon_marmaraensis, confidences 1;0.49;0.24;0.03;0.02;0.02;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1205_EE0239	EE0239
43	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Leptojulis;Leptojulis_cyanopleura, confidences 1;0.7;0.44;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1323_EE0239	EE0239
43	present	Hugo Gante	eDNA expeditions citizen science sampling	716167	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.88;0.88;0.88;0.88;0.88;0.88. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.282_EE0207	EE0207
43	present	Hugo Gante	eDNA expeditions citizen science sampling	212922	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Pomacanthidae	Pomacanthus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacanthidae;Pomacanthus;Pomacanthus_zonipectus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY958641, identities 100, taxonomy Pomacanthus_zonipectus, consensus Eukaryota;Chordata;Actinopteri;Pomacanthidae;Pomacanthus;Pomacanthus_zonipectus.	Pomacanthus zonipectus	urn:lsid:marinespecies.org:taxname:276028	species	Animalia	asv.361_EE0208	EE0208
43	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Atlantitermes;Atlantitermes_snyderi, confidences 1;0.14;0.09;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.467_EE0237	EE0237
43	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.82;0.82;0.82;0.82;0.82;0.82. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.49_EE0237	EE0237
43	present	Hugo Gante	eDNA expeditions citizen science sampling	10126	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.540_EE0241	EE0241
43	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.28;0.24;0.13;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.571_EE0239	EE0239
43	present	Hugo Gante	eDNA expeditions citizen science sampling	159414	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.25;0.14;0.14;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.926_EE0240	EE0240
43	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.4;0.24;0.15;0;0;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.929_EE0237	EE0237
43	present	Hugo Gante	eDNA expeditions citizen science sampling	159414	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Phasmatodea;Diapheromeridae;Bacteria_Latreille_et_al._1825;Bacteria_ferula, confidences 1;0.43;0.25;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.934_EE0240	EE0240
43	present	Hugo Gante	eDNA expeditions citizen science sampling	159414	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.38;0.23;0.17;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.943_EE0240	EE0240
43	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.18;0.12;0.07;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.978_EE0237	EE0237
43	present	Hugo Gante	eDNA expeditions citizen science sampling	121303	DNA Sequence reads	DNA Sequence reads	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564	species	Plantae	asv.982_EE0192	EE0192
42	present	Hugo Gante	eDNA expeditions citizen science sampling	212922	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bos taurus	urn:lsid:marinespecies.org:taxname:1506698	species	Animalia	asv.1031_EE0208	EE0208
42	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.26;0.15;0.13;0.13;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1048_EE0237	EE0237
42	present	Hugo Gante	eDNA expeditions citizen science sampling	132190	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.23;0.12;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1049_EE0238	EE0238
42	present	Hugo Gante	eDNA expeditions citizen science sampling	132190	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.19;0.12;0.06;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1102_EE0238	EE0238
42	present	Hugo Gante	eDNA expeditions citizen science sampling	132190	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Phyllodactylus;Phyllodactylus_delsolari, confidences 1;0.47;0.08;0.08;0;0;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1115_EE0238	EE0238
42	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Ptinidae;Lachnoniptus;Lachnoniptus_lindae, confidences 1;0.44;0.34;0.08;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1120_EE0239	EE0239
42	present	Hugo Gante	eDNA expeditions citizen science sampling	132190	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Phasmatodea;Diapheromeridae;Bacteria_Latreille_et_al._1825;Bacteria_ferula, confidences 1;0.51;0.41;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1141_EE0238	EE0238
42	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Galeommatida;Lasaeidae;Kellia;Kellia_japonica, confidences 1;0.29;0.07;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1185_EE0239	EE0239
42	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Phasmatodea;Diapheromeridae;Bacteria_Latreille_et_al._1825;Bacteria_ferula, confidences 1;0.51;0.46;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1188_EE0239	EE0239
42	present	Hugo Gante	eDNA expeditions citizen science sampling	113396	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Cardiida;Cardiidae;Ctenocardia;Ctenocardia_robillardi, confidences 1;0.14;0.11;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1244_EE0239	EE0239
42	present	Hugo Gante	eDNA expeditions citizen science sampling	77374	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Lottiidae;Lottia;Lottia_mesoleuca, confidences 1;0.21;0.16;0.16;0.14;0.14;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1352_EE0237	EE0237
42	present	Hugo Gante	eDNA expeditions citizen science sampling	212922	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Serranidae	Epinephelus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus_clippertonensis, confidences 1;1;1;1;1;1;0.42. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF297296,AY731077,AF297302,KM077985,HQ127643, identities 100,100,97.3,97.3,97.1, taxonomy Epinephelus_labriformis,Epinephelus_clippertonensis,Epinephelus_analogus,Epinephelus_rivulatus,Epinephelus_analogus, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus.	Epinephelus	urn:lsid:marinespecies.org:taxname:126068	genus	Animalia	asv.172_EE0208	EE0208
42	present	Hugo Gante	eDNA expeditions citizen science sampling	159414	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	Bacteria	asv.422_EE0240	EE0240
42	present	Hugo Gante	eDNA expeditions citizen science sampling	10126	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.442_EE0241	EE0241
